Category,Id
7,1061
3,1062
0,1063
7,1064
0,1065
5,1066
3,1067
3,1068
4,1069
5,1070
0,1071
3,1072
3,1073
9,1074
5,1075
1,1076
3,1077
6,1078
7,1079
7,1080
9,1081
8,1082
1,1083
1,1084
7,1085
7,1086
8,1087
7,1088
5,1089
9,1090
6,1091
1,1092
7,1093
3,1094
5,1095
7,1096
0,1097
4,1098
4,1099
4,1100
0,1101
5,1102
8,1103
1,1104
7,1105
0,1106
0,1107
1,1108
0,1109
9,1110
3,1111
9,1112
0,1113
6,1114
1,1115
8,1116
1,1117
4,1118
7,1119
4,1120
0,1121
6,1122
6,1123
5,1124
9,1125
8,1126
1,1127
6,1128
4,1129
6,1130
0,1131
6,1132
5,1133
1,1134
7,1135
1,1136
3,1137
0,1138
9,1139
6,1140
9,1141
5,1142
1,1143
7,1144
7,1145
0,1146
5,1147
6,1148
8,1149
4,1150
9,1151
6,1152
3,1153
9,1154
3,1155
3,1156
0,1157
8,1158
4,1159
0,1160
0,1161
9,1162
6,1163
7,1164
6,1165
5,1166
7,1167
8,1168
4,1169
0,1170
8,1171
9,1172
5,1173
7,1174
4,1175
3,1176
8,1177
4,1178
7,1179
3,1180
6,1181
0,1182
6,1183
6,1184
7,1185
9,1186
5,1187
6,1188
3,1189
4,1190
3,1191
9,1192
9,1193
0,1194
7,1195
7,1196
1,1197
3,1198
9,1199
5,1200
5,1201
7,1202
4,1203
6,1204
9,1205
0,1206
8,1207
0,1208
3,1209
8,1210
9,1211
0,1212
6,1213
1,1214
8,1215
3,1216
7,1217
6,1218
4,1219
4,1220
8,1221
6,1222
8,1223
7,1224
9,1225
7,1226
5,1227
6,1228
5,1229
4,1230
4,1231
1,1232
7,1233
4,1234
9,1235
1,1236
1,1237
3,1238
8,1239
1,1240
9,1241
7,1242
5,1243
7,1244
8,1245
8,1246
9,1247
8,1248
5,1249
4,1250
4,1251
4,1252
5,1253
8,1254
6,1255
4,1256
9,1257
3,1258
9,1259
4,1260
7,1261
6,1262
5,1263
4,1264
3,1265
5,1266
5,1267
9,1268
5,1269
6,1270
5,1271
0,1272
9,1273
1,1274
8,1275
9,1276
8,1277
3,1278
9,1279
4,1280
0,1281
9,1282
4,1283
4,1284
7,1285
3,1286
6,1287
1,1288
9,1289
7,1290
7,1291
6,1292
7,1293
0,1294
1,1295
3,1296
7,1297
7,1298
1,1299
6,1300
6,1301
4,1302
4,1303
5,1304
9,1305
4,1306
6,1307
5,1308
4,1309
8,1310
8,1311
4,1312
6,1313
3,1314
4,1315
0,1316
4,1317
9,1318
9,1319
7,1320
4,1321
5,1322
6,1323
8,1324
6,1325
4,1326
5,1327
8,1328
5,1329
5,1330
0,1331
6,1332
4,1333
0,1334
9,1335
6,1336
8,1337
6,1338
0,1339
8,1340
6,1341
1,1342
8,1343
4,1344
0,1345
3,1346
9,1347
9,1348
9,1349
9,1350
6,1351
1,1352
0,1353
9,1354
1,1355
8,1356
8,1357
8,1358
7,1359
0,1360
9,1361
3,1362
3,1363
4,1364
0,1365
4,1366
1,1367
7,1368
9,1369
1,1370
8,1371
5,1372
9,1373
9,1374
0,1375
1,1376
7,1377
3,1378
0,1379
5,1380
1,1381
6,1382
8,1383
9,1384
6,1385
6,1386
3,1387
9,1388
7,1389
3,1390
8,1391
0,1392
4,1393
6,1394
7,1395
6,1396
8,1397
3,1398
5,1399
6,1400
6,1401
7,1402
6,1403
4,1404
0,1405
6,1406
1,1407
0,1408
0,1409
5,1410
1,1411
6,1412
1,1413
7,1414
4,1415
3,1416
3,1417
1,1418
6,1419
9,1420
6,1421
4,1422
0,1423
5,1424
0,1425
6,1426
6,1427
6,1428
6,1429
0,1430
1,1431
5,1432
0,1433
4,1434
6,1435
4,1436
7,1437
0,1438
9,1439
4,1440
0,1441
7,1442
3,1443
1,1444
0,1445
6,1446
8,1447
6,1448
1,1449
3,1450
1,1451
0,1452
3,1453
4,1454
4,1455
8,1456
6,1457
0,1458
6,1459
3,1460
9,1461
8,1462
9,1463
4,1464
1,1465
9,1466
3,1467
3,1468
3,1469
1,1470
4,1471
4,1472
9,1473
3,1474
6,1475
5,1476
0,1477
9,1478
7,1479
4,1480
0,1481
4,1482
6,1483
9,1484
0,1485
4,1486
6,1487
4,1488
6,1489
8,1490
6,1491
5,1492
1,1493
3,1494
8,1495
3,1496
8,1497
5,1498
1,1499
0,1500
5,1501
4,1502
5,1503
6,1504
1,1505
3,1506
7,1507
7,1508
5,1509
7,1510
4,1511
5,1512
1,1513
1,1514
6,1515
1,1516
1,1517
8,1518
7,1519
1,1520
1,1521
1,1522
8,1523
8,1524
0,1525
5,1526
0,1527
4,1528
0,1529
5,1530
7,1531
5,1532
4,1533
6,1534
5,1535
6,1536
6,1537
9,1538
9,1539
7,1540
8,1541
6,1542
3,1543
3,1544
1,1545
3,1546
5,1547
5,1548
7,1549
1,1550
4,1551
1,1552
5,1553
6,1554
4,1555
4,1556
7,1557
4,1558
7,1559
1,1560
5,1561
6,1562
4,1563
4,1564
6,1565
9,1566
9,1567
0,1568
7,1569
9,1570
3,1571
6,1572
1,1573
7,1574
3,1575
9,1576
4,1577
8,1578
8,1579
5,1580
3,1581
8,1582
6,1583
1,1584
9,1585
7,1586
8,1587
6,1588
7,1589
5,1590
8,1591
6,1592
5,1593
6,1594
7,1595
0,1596
0,1597
7,1598
4,1599
4,1600
6,1601
8,1602
0,1603
1,1604
6,1605
5,1606
3,1607
3,1608
0,1609
4,1610
8,1611
3,1612
9,1613
8,1614
9,1615
4,1616
7,1617
9,1618
5,1619
0,1620
6,1621
9,1622
6,1623
6,1624
8,1625
4,1626
4,1627
4,1628
5,1629
8,1630
1,1631
9,1632
1,1633
1,1634
4,1635
6,1636
8,1637
3,1638
7,1639
6,1640
5,1641
4,1642
3,1643
7,1644
3,1645
3,1646
0,1647
6,1648
4,1649
4,1650
6,1651
6,1652
1,1653
0,1654
8,1655
1,1656
4,1657
3,1658
0,1659
1,1660
4,1661
6,1662
0,1663
6,1664
5,1665
6,1666
4,1667
4,1668
6,1669
4,1670
3,1671
1,1672
1,1673
7,1674
7,1675
9,1676
6,1677
4,1678
9,1679
3,1680
3,1681
3,1682
3,1683
5,1684
0,1685
1,1686
8,1687
7,1688
0,1689
5,1690
0,1691
7,1692
8,1693
6,1694
4,1695
7,1696
4,1697
6,1698
4,1699
9,1700
1,1701
4,1702
4,1703
6,1704
4,1705
4,1706
3,1707
4,1708
1,1709
9,1710
0,1711
3,1712
8,1713
0,1714
1,1715
3,1716
4,1717
8,1718
7,1719
6,1720
9,1721
6,1722
0,1723
9,1724
7,1725
7,1726
4,1727
5,1728
6,1729
0,1730
0,1731
6,1732
8,1733
8,1734
9,1735
0,1736
8,1737
0,1738
0,1739
7,1740
9,1741
5,1742
9,1743
0,1744
7,1745
3,1746
3,1747
9,1748
6,1749
6,1750
5,1751
3,1752
6,1753
7,1754
7,1755
0,1756
9,1757
9,1758
8,1759
4,1760
7,1761
0,1762
6,1763
6,1764
5,1765
3,1766
8,1767
4,1768
3,1769
9,1770
3,1771
0,1772
0,1773
4,1774
1,1775
1,1776
8,1777
9,1778
0,1779
1,1780
7,1781
4,1782
1,1783
6,1784
6,1785
0,1786
6,1787
4,1788
1,1789
1,1790
4,1791
0,1792
9,1793
4,1794
6,1795
9,1796
3,1797
3,1798
4,1799
3,1800
1,1801
1,1802
7,1803
6,1804
6,1805
4,1806
9,1807
7,1808
1,1809
0,1810
4,1811
9,1812
7,1813
1,1814
3,1815
5,1816
6,1817
1,1818
3,1819
7,1820
3,1821
9,1822
4,1823
8,1824
7,1825
4,1826
6,1827
9,1828
4,1829
9,1830
0,1831
4,1832
0,1833
1,1834
6,1835
3,1836
7,1837
4,1838
9,1839
3,1840
3,1841
0,1842
5,1843
1,1844
1,1845
6,1846
3,1847
8,1848
3,1849
0,1850
5,1851
9,1852
1,1853
0,1854
0,1855
3,1856
0,1857
7,1858
0,1859
9,1860
9,1861
0,1862
7,1863
4,1864
6,1865
1,1866
9,1867
7,1868
4,1869
8,1870
4,1871
1,1872
0,1873
6,1874
9,1875
3,1876
0,1877
3,1878
0,1879
5,1880
8,1881
0,1882
9,1883
7,1884
5,1885
6,1886
6,1887
0,1888
1,1889
3,1890
3,1891
4,1892
7,1893
4,1894
4,1895
8,1896
6,1897
4,1898
9,1899
9,1900
0,1901
5,1902
5,1903
4,1904
5,1905
3,1906
3,1907
9,1908
6,1909
3,1910
4,1911
3,1912
9,1913
6,1914
5,1915
3,1916
7,1917
8,1918
4,1919
3,1920
5,1921
3,1922
6,1923
7,1924
6,1925
9,1926
6,1927
9,1928
3,1929
5,1930
9,1931
6,1932
8,1933
7,1934
9,1935
3,1936
4,1937
3,1938
4,1939
4,1940
7,1941
9,1942
9,1943
8,1944
0,1945
3,1946
5,1947
3,1948
1,1949
8,1950
8,1951
4,1952
5,1953
5,1954
6,1955
7,1956
3,1957
6,1958
5,1959
9,1960
0,1961
9,1962
6,1963
4,1964
3,1965
4,1966
4,1967
6,1968
9,1969
8,1970
0,1971
1,1972
4,1973
4,1974
1,1975
9,1976
8,1977
8,1978
0,1979
3,1980
8,1981
6,1982
7,1983
5,1984
9,1985
5,1986
1,1987
4,1988
3,1989
4,1990
4,1991
1,1992
0,1993
7,1994
4,1995
5,1996
4,1997
5,1998
8,1999
8,2000
5,2001
3,2002
4,2003
9,2004
5,2005
6,2006
7,2007
0,2008
4,2009
4,2010
8,2011
9,2012
0,2013
3,2014
0,2015
6,2016
5,2017
3,2018
5,2019
0,2020
3,2021
1,2022
5,2023
5,2024
3,2025
4,2026
0,2027
9,2028
4,2029
6,2030
9,2031
0,2032
7,2033
3,2034
3,2035
3,2036
3,2037
8,2038
0,2039
5,2040
0,2041
1,2042
3,2043
6,2044
4,2045
8,2046
3,2047
8,2048
6,2049
7,2050
4,2051
8,2052
7,2053
1,2054
9,2055
7,2056
6,2057
5,2058
8,2059
7,2060
4,2061
4,2062
3,2063
8,2064
9,2065
0,2066
3,2067
8,2068
4,2069
1,2070
0,2071
3,2072
6,2073
7,2074
3,2075
6,2076
4,2077
6,2078
7,2079
3,2080
1,2081
3,2082
4,2083
9,2084
0,2085
6,2086
4,2087
0,2088
1,2089
0,2090
5,2091
1,2092
6,2093
4,2094
8,2095
9,2096
7,2097
3,2098
7,2099
3,2100
8,2101
1,2102
3,2103
3,2104
9,2105
3,2106
3,2107
4,2108
5,2109
1,2110
1,2111
7,2112
8,2113
0,2114
6,2115
6,2116
9,2117
0,2118
6,2119
9,2120
0,2121
1,2122
8,2123
4,2124
3,2125
4,2126
1,2127
3,2128
7,2129
0,2130
8,2131
7,2132
6,2133
0,2134
3,2135
8,2136
0,2137
0,2138
0,2139
7,2140
9,2141
6,2142
6,2143
0,2144
6,2145
3,2146
3,2147
4,2148
3,2149
3,2150
9,2151
7,2152
1,2153
9,2154
7,2155
4,2156
4,2157
8,2158
7,2159
5,2160
5,2161
5,2162
0,2163
8,2164
9,2165
8,2166
3,2167
6,2168
6,2169
6,2170
0,2171
4,2172
6,2173
4,2174
5,2175
8,2176
6,2177
5,2178
6,2179
7,2180
6,2181
9,2182
3,2183
0,2184
8,2185
6,2186
7,2187
9,2188
8,2189
9,2190
6,2191
1,2192
7,2193
6,2194
3,2195
9,2196
1,2197
8,2198
3,2199
0,2200
7,2201
9,2202
9,2203
9,2204
0,2205
3,2206
6,2207
3,2208
4,2209
9,2210
0,2211
1,2212
3,2213
6,2214
3,2215
6,2216
4,2217
8,2218
1,2219
4,2220
0,2221
5,2222
8,2223
6,2224
0,2225
4,2226
6,2227
9,2228
9,2229
5,2230
4,2231
6,2232
4,2233
9,2234
8,2235
5,2236
3,2237
5,2238
0,2239
9,2240
0,2241
7,2242
4,2243
5,2244
3,2245
4,2246
9,2247
4,2248
4,2249
8,2250
0,2251
4,2252
1,2253
8,2254
1,2255
6,2256
4,2257
8,2258
3,2259
1,2260
3,2261
4,2262
5,2263
9,2264
9,2265
8,2266
4,2267
3,2268
3,2269
4,2270
1,2271
4,2272
0,2273
9,2274
5,2275
6,2276
5,2277
7,2278
4,2279
6,2280
8,2281
0,2282
0,2283
9,2284
7,2285
8,2286
3,2287
4,2288
1,2289
3,2290
6,2291
4,2292
8,2293
4,2294
3,2295
0,2296
8,2297
6,2298
5,2299
7,2300
4,2301
8,2302
5,2303
7,2304
9,2305
6,2306
1,2307
3,2308
4,2309
4,2310
7,2311
1,2312
0,2313
9,2314
4,2315
9,2316
3,2317
8,2318
1,2319
9,2320
5,2321
7,2322
8,2323
6,2324
4,2325
5,2326
6,2327
4,2328
3,2329
3,2330
0,2331
9,2332
7,2333
6,2334
8,2335
6,2336
5,2337
3,2338
8,2339
3,2340
3,2341
6,2342
8,2343
8,2344
4,2345
8,2346
8,2347
6,2348
7,2349
6,2350
4,2351
7,2352
5,2353
3,2354
6,2355
5,2356
1,2357
7,2358
4,2359
7,2360
3,2361
4,2362
0,2363
4,2364
3,2365
3,2366
4,2367
5,2368
1,2369
1,2370
9,2371
0,2372
4,2373
9,2374
6,2375
3,2376
8,2377
5,2378
8,2379
3,2380
0,2381
3,2382
4,2383
4,2384
4,2385
6,2386
4,2387
1,2388
5,2389
5,2390
3,2391
9,2392
6,2393
3,2394
0,2395
3,2396
8,2397
0,2398
8,2399
4,2400
3,2401
9,2402
6,2403
9,2404
7,2405
1,2406
5,2407
9,2408
8,2409
8,2410
9,2411
5,2412
6,2413
1,2414
0,2415
1,2416
6,2417
9,2418
4,2419
0,2420
4,2421
1,2422
9,2423
6,2424
0,2425
8,2426
7,2427
8,2428
6,2429
9,2430
5,2431
4,2432
0,2433
4,2434
1,2435
1,2436
8,2437
4,2438
0,2439
1,2440
1,2441
0,2442
7,2443
0,2444
0,2445
9,2446
9,2447
3,2448
8,2449
1,2450
6,2451
8,2452
1,2453
7,2454
5,2455
9,2456
8,2457
4,2458
3,2459
0,2460
4,2461
5,2462
8,2463
8,2464
8,2465
5,2466
0,2467
9,2468
1,2469
7,2470
1,2471
8,2472
6,2473
3,2474
9,2475
3,2476
1,2477
8,2478
3,2479
1,2480
6,2481
7,2482
1,2483
1,2484
5,2485
5,2486
3,2487
0,2488
3,2489
4,2490
9,2491
3,2492
8,2493
6,2494
5,2495
6,2496
9,2497
1,2498
8,2499
8,2500
3,2501
5,2502
5,2503
0,2504
8,2505
8,2506
5,2507
3,2508
0,2509
7,2510
5,2511
8,2512
6,2513
5,2514
3,2515
8,2516
4,2517
4,2518
8,2519
3,2520
0,2521
6,2522
6,2523
6,2524
4,2525
5,2526
9,2527
9,2528
6,2529
9,2530
8,2531
4,2532
3,2533
9,2534
4,2535
8,2536
7,2537
1,2538
0,2539
9,2540
5,2541
6,2542
7,2543
7,2544
3,2545
3,2546
6,2547
1,2548
6,2549
4,2550
3,2551
6,2552
0,2553
0,2554
6,2555
9,2556
5,2557
9,2558
9,2559
0,2560
4,2561
3,2562
8,2563
0,2564
6,2565
5,2566
9,2567
3,2568
0,2569
0,2570
8,2571
8,2572
5,2573
1,2574
4,2575
0,2576
5,2577
1,2578
7,2579
3,2580
6,2581
9,2582
1,2583
4,2584
8,2585
9,2586
9,2587
3,2588
4,2589
5,2590
5,2591
4,2592
1,2593
3,2594
5,2595
8,2596
5,2597
7,2598
5,2599
7,2600
4,2601
5,2602
6,2603
4,2604
9,2605
8,2606
8,2607
9,2608
9,2609
4,2610
0,2611
4,2612
1,2613
0,2614
4,2615
8,2616
8,2617
3,2618
3,2619
9,2620
8,2621
7,2622
0,2623
3,2624
4,2625
7,2626
5,2627
8,2628
0,2629
3,2630
1,2631
4,2632
0,2633
4,2634
4,2635
9,2636
7,2637
5,2638
0,2639
6,2640
3,2641
6,2642
7,2643
7,2644
7,2645
0,2646
4,2647
4,2648
7,2649
9,2650
8,2651
9,2652
8,2653
6,2654
9,2655
5,2656
8,2657
9,2658
8,2659
4,2660
4,2661
6,2662
0,2663
3,2664
6,2665
9,2666
4,2667
8,2668
7,2669
4,2670
3,2671
6,2672
6,2673
6,2674
9,2675
1,2676
8,2677
6,2678
8,2679
1,2680
0,2681
5,2682
1,2683
0,2684
4,2685
1,2686
4,2687
3,2688
4,2689
0,2690
4,2691
6,2692
5,2693
3,2694
7,2695
4,2696
1,2697
3,2698
4,2699
5,2700
6,2701
7,2702
4,2703
0,2704
3,2705
9,2706
3,2707
9,2708
1,2709
0,2710
7,2711
1,2712
8,2713
5,2714
0,2715
5,2716
4,2717
3,2718
4,2719
1,2720
6,2721
6,2722
4,2723
5,2724
9,2725
9,2726
5,2727
3,2728
0,2729
4,2730
7,2731
6,2732
0,2733
8,2734
3,2735
9,2736
7,2737
9,2738
5,2739
6,2740
8,2741
8,2742
6,2743
8,2744
7,2745
9,2746
4,2747
1,2748
4,2749
7,2750
5,2751
1,2752
5,2753
5,2754
9,2755
3,2756
6,2757
5,2758
5,2759
5,2760
6,2761
9,2762
0,2763
1,2764
4,2765
4,2766
9,2767
8,2768
3,2769
3,2770
9,2771
8,2772
4,2773
8,2774
7,2775
1,2776
4,2777
3,2778
4,2779
8,2780
6,2781
8,2782
9,2783
3,2784
1,2785
5,2786
0,2787
3,2788
4,2789
5,2790
1,2791
5,2792
3,2793
8,2794
3,2795
9,2796
7,2797
9,2798
4,2799
4,2800
0,2801
7,2802
7,2803
4,2804
3,2805
4,2806
6,2807
0,2808
9,2809
9,2810
4,2811
3,2812
0,2813
7,2814
1,2815
9,2816
8,2817
4,2818
5,2819
0,2820
9,2821
7,2822
9,2823
1,2824
3,2825
6,2826
6,2827
0,2828
6,2829
9,2830
1,2831
0,2832
7,2833
9,2834
1,2835
7,2836
4,2837
7,2838
1,2839
4,2840
8,2841
8,2842
4,2843
9,2844
4,2845
6,2846
7,2847
7,2848
4,2849
4,2850
5,2851
9,2852
0,2853
6,2854
7,2855
5,2856
1,2857
0,2858
0,2859
7,2860
4,2861
7,2862
9,2863
1,2864
8,2865
8,2866
4,2867
8,2868
1,2869
0,2870
7,2871
1,2872
4,2873
3,2874
6,2875
0,2876
6,2877
3,2878
8,2879
4,2880
0,2881
5,2882
4,2883
6,2884
0,2885
8,2886
5,2887
4,2888
4,2889
7,2890
1,2891
5,2892
8,2893
8,2894
0,2895
9,2896
1,2897
4,2898
3,2899
3,2900
3,2901
3,2902
0,2903
1,2904
5,2905
1,2906
9,2907
6,2908
6,2909
6,2910
8,2911
4,2912
6,2913
5,2914
3,2915
6,2916
4,2917
6,2918
6,2919
7,2920
3,2921
4,2922
0,2923
8,2924
8,2925
5,2926
5,2927
0,2928
9,2929
4,2930
1,2931
7,2932
5,2933
0,2934
4,2935
6,2936
6,2937
8,2938
1,2939
4,2940
9,2941
0,2942
5,2943
6,2944
9,2945
3,2946
0,2947
6,2948
9,2949
0,2950
5,2951
9,2952
0,2953
5,2954
6,2955
1,2956
6,2957
4,2958
0,2959
0,2960
4,2961
3,2962
9,2963
0,2964
0,2965
8,2966
7,2967
7,2968
5,2969
4,2970
0,2971
5,2972
6,2973
0,2974
8,2975
1,2976
7,2977
0,2978
3,2979
7,2980
9,2981
9,2982
8,2983
4,2984
3,2985
9,2986
5,2987
9,2988
6,2989
5,2990
0,2991
4,2992
0,2993
4,2994
1,2995
9,2996
